,id,nickname,broker,start_sum,request,deals,income_rub,income_percent,class,mean_deal_sum,std_deal_sum,len_deals,stock_coef,curr_coef,fort_coef,freq_market,income_percent_stats,std_free_funds,coef_free_funds,coef_free_funds2,mean_free_funds,min_free_funds,max_free_funds,emb0,emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16
10,310498,ded11,ООО «Компания БКС»,377797.0,61,51,-4327.83,-1.15,4,362.76395348837207,257.4906312039475,43,30.63,69.37,0.0,2,-0.81,37481.59872330314,0.09921094853400937,0.009842812309017856,341021.588,296416.7,377797.0,-1.3534788375876197,-1.3530035492099874,-1.0797569568388177,-1.0785455047403585,-1.0746306652019946,-1.0731095655247291,-1.0436050904237866,-1.0109045227338163,-0.8698675209989559,-0.8690924252863446,-0.7688022481037451,-0.6697503510514016,-0.5979990907120487,-0.5582811358821421,-0.4563001461518227,2.103333531936255,2.3323006300408924
11,313716,Shark,ООО «Компания БКС»,155866.0,5,10,941.41,0.6,3,3406.525,1842.091902091207,6,19.09,0.0,80.91,3,1.29,17467.371912961033,0.11206659510708579,0.012558921738895504,146939.965,120742.12,155866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4899029609649891,0.0
12,310457,Gospodin.Vasile,ООО «Компания БКС»,104229.0,2,2,-2183.31,-2.09,3,1172.9,200.67690450074215,2,100.0,0.0,0.0,1,-1.97,12730.102867299225,0.1221359014026732,0.014917178411443511,94932.398,80885.0,104229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.732050807568877,0.0
13,311943,Vlad21KRK,АО «Открытие Брокер»,1400187.5,661,682,-118180.89,-8.44,3,68383.7143177711,116110.75853878069,664,0.0,0.0,100.0,3,-7.88,65939.9488741419,0.04709365629541894,0.0022178124632710517,232296.705,185670.12,278923.29,-2.277269337722127,-1.7844748276443978,-1.479013184031616,-0.7360294452605819,-0.38586743682183,-0.26514856588710145,-0.14325156462248687,-0.02805399953373193,0.09338192385664695,0.24986490174015413,0.5478060523318291,0.7456159174976758,0.8773296097281086,1.0541302594219486,1.40821056505097,1.7280631723669615,2.570305581029376
14,314073,яга,АО «Открытие Брокер»,100000.0,69,30,-731.23,-0.73,5,10127.99,8172.975212008381,30,100.0,0.0,0.0,1,-0.36,24465.632999545505,0.24465632999545506,0.059856719806845,80680.185,63380.37,97980.0,-1.2803413494495655,-1.242628490427694,-1.2417556436722754,-1.0595381934522552,-0.9373171126671536,-0.7772488217180977,-0.7285779912086017,-0.7092019403789148,-0.6506181548840015,-0.6465680154637586,-0.6132260294908433,-0.5823975168996642,-0.4901038034038599,-0.46924982987631464,-0.45378429370932144,0.6858143529536679,-0.3496651060395515
15,310520,Drogaleff72,ООО «Компания БКС»,231798.67,2054,3943,13366.45,5.77,2,20442.596418262936,32918.95508403848,3811,100.0,0.0,0.0,1,3.93,142906.40337485986,0.783906314693289,0.6145091102160138,309920.27999999997,182300.36,532185.54,-1.2868638919340512,-1.0470270019265142,-0.9179244678712019,-0.8406381210936286,-0.6687414370486818,-0.5673490323422515,-0.45011880335491755,-0.2540433441080558,-0.18792461523386297,-0.06923605542208223,0.1571589247152849,0.4334636283247686,0.7579813024106461,0.9573121548287262,1.299470984814916,2.6346167276539907,6.598171512251184
16,310265,snow62,АО «ФИНАМ»,542838.66,10,40,-252548.02,-46.52,4,143561.69444444444,119854.70091402208,36,0.0,0.0,100.0,3,-45.9,257445.3503568971,0.5155144422580599,0.26575514017663854,309940.34500000003,0.0,542838.66,-1.8348434204270168,-1.2800657970044562,-1.2786161598365742,-1.057872809603467,-1.0567432623859312,-0.658538772578348,-0.4943608073303376,-0.33225371654966784,-0.33191365435082526,-0.3244577382459235,-0.10259682364216549,0.19115046740411296,0.2703794058852541,0.3099902570760172,1.1607216301006755,2.05122255000889,1.8292029397123386
17,313857,KotikoFF,АО «Открытие Брокер»,100000.0,29,32,-1111.93,-1.11,5,2314.4078125,2880.028172552321,32,100.0,0.0,0.0,1,-0.4,52384.11790909961,0.523841179090996,0.27440958091144496,62958.835,25917.67,100000.0,-1.5238935880714553,-1.3506251313076407,-1.304087738450653,-1.001999476696469,-0.4804532910811587,0.05051536837506179,0.08706138424254375,0.13965444452322964,0.16061365330618715,0.19519061123913062,0.23383287908454975,0.2459515475908573,0.4381962393408262,0.5464314695739076,0.8078241289884914,1.0810967101549889,0.0
18,310939,timon13mi,ВТБ Капитал Инвестиции,100000.0,319,334,-24904.64,-24.9,4,3796.9750000000004,848.9244268484679,4,0.08,0.0,99.92,3,-25.54,31608.003046604616,0.31608003046604616,0.09990658565941667,76280.695,30804.51,100704.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6214534013190254,0.0
19,310000,Дмитрий,АО «ФИНАМ»,2000000.0,57,424,-35900.79,-1.8,2,45358.3275943396,95040.36915251457,424,100.0,0.0,0.0,1,1.15,3825.1049999999814,0.0019125524999999907,3.6578570652562145e-06,2001912.5525,2000000.0,2007650.21,-2.539178089674939,-0.8624469490323267,-0.7115152264529396,-0.5456681170404442,-0.35162672098554215,-0.20447995609678038,-0.19493112392562215,-0.08356035294535825,0.18848865854125474,0.2193509847938468,0.26509423158482764,0.33501726774792906,0.5145541053048587,0.7388046746452532,1.0203605791572146,1.5560818288330867,3.6245332616726897
20,310394,Petr279,ООО «Компания БКС»,402647.0,10,12,-3875.02,-0.96,4,8023.075000000001,6752.430653829237,12,100.0,0.0,0.0,1,-0.69,49192.486025616556,0.12217273697709546,0.014926177660474549,375062.936,289116.68,402647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2462071153386289,0.0
21,312279,Awesome,АО «Открытие Брокер»,179188.44,32,50,90790.28,50.67,1,25668.879962000014,95300.89192650212,50,0.0,0.0,100.0,3,50.67,185649.5489687116,1.0360576216228659,1.0734153953228294,138704.66499999998,7430.61,269978.72,-1.4881431622135768,-1.1591447498583796,-1.089543022267337,-1.0246377285831048,-1.0117358300593715,-0.8037065671524998,-0.4005499398624898,-0.39839961350607767,-0.39409897569693825,-0.3897983428556939,-0.3682781448531683,0.4471285570471151,1.0994200965965666,1.3272439119813342,1.682234945239385,2.338333783044506,2.4561008662856345
22,311605,kaa871974,АО «Открытие Брокер»,100000.0,7,29,-5977.11,-5.98,3,9499.16551724138,14170.02876701576,29,100.0,0.0,0.0,1,-8.25,129375.78514872884,1.2937578514872885,1.6738093782850048,191482.495,100000.0,282964.99,-1.1738836725027595,-1.1738836725027595,-1.1738836725027595,-1.1725215588516538,-1.171159445200548,-1.1711594452005478,-1.1711594452005478,-1.1616246496428064,-1.1575383086894873,-1.146641399480642,-1.1411929448762184,-0.9681313823654956,-0.7016123827565033,-0.6321592123141588,-0.6226097909923624,0.9921884511174183,-0.3670865808188661
23,313331,Albert01,ООО «Компания БКС»,1896707.0,17,266,165129.91,8.71,1,43701.56710526319,81201.65884795751,266,100.0,0.0,0.0,1,9.06,545492.8544667877,0.28759995848952297,0.08271373612317533,1600125.702,640207.0,1896707.0,-1.0542877017276688,-1.0163678599498294,-0.8240467508633118,-0.765786289116859,-0.7657308928281138,-0.765670869939666,-0.7420601512338957,-0.7033740533746144,-0.7033210921235398,-0.7032244094858247,-0.19357148308825764,0.19302367243539315,0.4308095186210025,0.9899760405357668,1.961288861704157,2.8361360871181747,3.311392878549468
24,314164,Inter777,ООО «АЛОР +»,2722751.0,300,1892,-251255.43,-9.23,5,7283.566666666667,7346.025634835933,6,0.01,0.0,99.99,3,-9.7,753903.1880528964,0.27689024374718674,0.07666820708237648,2352018.131666667,819479.06,2722751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33491124029074654,0.0
25,313608,Polyak1604,ООО «Компания БКС»,100000.0,1,2,92.02,0.09,3,330.2,45.89123009900692,2,100.0,0.0,0.0,1,0.19,11734.265,0.11734264999999999,0.013769297509022498,94132.8675,76531.47,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.732050807568877,0.0
26,313544,sega01,АО «Открытие Брокер»,100000.0,271,362,-4540.81,-4.54,5,47.709136904761856,25.535521565867878,336,0.0,0.0,100.0,3,-4.48,5769.906481668489,0.05769906481668489,0.003329182080720004,96190.92,92110.98,100270.86,-2.192056625535277,-1.8443615952530783,-1.6001629600767142,-1.2410425254368822,-0.9744784994066512,-0.2695740032510746,-0.18303567337110693,-0.10585018312423357,0.04451205545393412,0.19214460503727956,0.2911404347222423,0.4069902779659656,0.8040482723491641,1.5154596648266903,2.2546665966757877,2.8952568297049375,0.0
27,312582,KolaiderSL,ООО «Компания БКС»,132015.0,2,5,3424.0,2.59,2,10234.58,10849.820688011394,5,100.0,0.0,0.0,1,4.93,8574.73038205867,0.06495269766358876,0.004218852933777569,-63086.75,-69150.0,-57023.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5063603093632187,0.0
28,310450,bagheera,ООО «Компания БКС»,203652.0,2047,563,45803.07,22.49,1,32830.70396092362,32335.68147326502,563,0.0,0.0,100.0,3,22.49,43322.024578914476,0.21272575068702726,0.04525224500535928,197878.148,128979.67,249455.07,-1.4303757642200574,-1.3013607585401232,-1.076427352649344,-0.8896295967152709,-0.8343368519390211,-0.788284533216577,-0.6334319321648166,-0.44277570715049386,-0.23377020070167137,0.184495839527973,0.6735114362648844,0.81224474015445,0.9904517870566155,1.1177198798468182,1.4216899376662178,2.2257189204464733,2.6272898199219745
29,313272,Aog.0903,ООО «Компания БКС»,100000.0,3,3,2987.55,2.99,1,1731.63,2830.318253642159,3,100.0,0.0,0.0,1,3.15,7343.24389345608,0.07343243893456079,0.005392323087878,94807.734,84421.67,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0507252980917434,0.0
30,310628,Privet,ООО «Компания БКС»,131600.0,98,102,13955.35,10.6,1,6186.920990099011,6529.864737528566,101,91.15,0.0,8.85,1,10.72,26025.847949139334,0.19776480204513172,0.039110916927950136,137570.202,121094.36,183329.82,-1.324394680629451,-1.0842148779267273,-1.0187975576145898,-0.9718169842219745,-0.9504681135943125,-0.9108961803008868,-0.747495234418175,-0.3260565740803369,-0.05367115517414106,0.19590131611777792,0.35322795747854735,0.4373492983104892,0.6957119766261454,0.74092602473494,0.8211424626398767,2.1149742910657103,3.208491271068039
31,312918,ahilyes,АО «Открытие Брокер»,407081.48,1347,1054,-7416.92,-1.82,2,17035.223611111112,36035.96392675742,72,1.05,0.0,98.95,3,-2.68,253497.7103376455,2.4388615689443576,5.948045752473734,311472.9975,95177.95,604366.48,-1.7837195502002294,-1.0907680134837596,-0.8962925141196832,-0.7602502573142076,-0.7173592664865591,-0.7040636816436979,-0.678405813045837,-0.5195174467623356,-0.2043821593495175,-0.15576148423962682,0.08840224108111053,0.31889907750636437,0.4744176773984438,0.5951981484500455,1.1183309102949628,1.4860972261110013,1.2902009051101797
32,312520,lastik,ООО «Компания БКС»,461542.0,166,392,43621.75,9.45,2,82984.91325593674,115090.77557345043,379,0.0,0.0,100.0,3,10.48,104938.57134577206,0.22736516144960167,0.05169491664100343,371159.01249999995,267360.11,461542.0,-1.67003667664566,-1.4211153660384435,-1.2117812220799549,-1.1026122819513013,-1.0130688215705073,-0.7614431079310404,-0.6462911475306573,-0.3121464683957246,0.025266870440266365,0.3126068559447398,0.7454140339412328,1.0719184194779487,1.209268358987426,1.255847828700921,1.2893931046937188,1.49088170127562,1.7267925863788258
33,309949,Nbvf,АО «ФИНАМ»,520000.0,10,28,-4102.1,-0.79,4,19781.5,24181.049594120876,28,100.0,0.0,0.0,1,-0.85,44080.55589148691,0.08477029979132099,0.007186003726710436,530863.875,489972.6,593482.9,-1.7457796486171264,-0.6949683597305994,-0.614630959426327,-0.5841207207496933,-0.5326015317674649,-0.5325787249832711,-0.5249568670101611,-0.5249568670101611,-0.5249568670101611,-0.5249112534417733,-0.5230228940366412,-0.48864470941296784,-0.32976662864210804,-0.2779012004829827,-0.2764987643206027,0.2567247849071818,-0.26909888854292063
34,313879,vosk,АО «Открытие Брокер»,2709436.54,689,1166,-690222.38,-25.47,4,29847.474640638906,114551.40395636193,1127,0.0,0.0,100.0,3,-23.98,1206205.141419773,0.6722940677183583,0.45197931348929654,912617.095,59701.26,1765532.93,-2.5884628455287886,-1.5988731829398746,-0.5989922399333221,-0.39628369863436147,-0.33957439126011835,-0.2996927078379695,-0.2516995471495447,-0.13523973936442982,0.08409089847402461,0.29018412993409165,0.5949959630696098,0.8098111862813714,0.8801749335801521,0.951316842532087,1.0316392150960905,1.3954674081153933,2.6276834680282755
35,313171,mazan628,АО «Открытие Брокер»,1005466.9,2923,3410,594158.24,59.09,1,16001.864999999994,21743.067455838784,70,0.15,0.0,99.85,3,53.31,422906.8284866212,0.7366611073717547,0.5426695871141799,864258.1900000001,444147.31,1323775.65,-2.309005797033698,-1.9329635822117124,-1.0323737329564908,-0.5574132597888383,-0.23713889584463738,-0.1560469257276732,-0.12668044163313866,-0.10250908733379613,-0.0970656343374905,0.04181911145120286,0.24773644839717276,0.39846276864425406,0.5576878175304111,0.7602838391358689,0.9314412539315248,1.2682944366660296,1.2633283560988642
36,310302,GAV,ВТБ Капитал Инвестиции,616572.98,31,67,-265470.71,-43.06,4,1673.3283333333331,771.6348398152242,6,0.38,0.0,99.62,3,-44.9,116362.58959691711,0.30214751735204265,0.09129312224200291,173056.335,26764.82,311393.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6326522396542723,0.0
37,310744,Andre,ООО «Компания БКС»,100000.0,731,692,-43985.5,-43.99,5,200.73570520231203,1387.4753445640474,692,0.0,0.0,100.0,3,-43.84,26218.321461365907,0.26218321461365907,0.06874003802515201,69101.798,39148.0,100000.0,-0.984392358053046,-0.9365959746979375,-0.8822484273799497,-0.861068328322141,-0.759892099781004,-0.5506878979395914,-0.4469255605936791,-0.3040786545450274,-0.24381962976774788,-0.07019956724804198,0.08761743352616834,0.17706399356050656,0.46855696303109695,0.8201625150251558,1.0341921906534413,2.976914911784814,7.335064640124354
38,312262,Enzo,ВТБ Капитал Инвестиции,100000.0,44,33,-1673.17,-1.67,5,1539.5041303030303,2024.946170653253,33,100.0,0.0,0.0,1,-1.83,2471.7155484440377,0.024717155484440378,0.000610937775242001,101261.822,100000.0,105654.16,-2.0423148590479876,-1.5227336524239812,-0.9470309402275943,-0.8163838515771272,-0.7604782487360967,-0.7096010755326526,-0.3442499674533983,-0.31129911452122117,-0.23113960505081121,0.15420040451895448,0.3511612441633592,0.43481056384778727,0.7224986995606453,0.9779087892709567,1.3508290073598002,1.9894847264016855,3.408675758895364
39,311121,Short2022,ООО «Компания БКС»,1983095.0,1,19,-273686.67,-13.8,4,91228.0,124052.80737698406,19,100.0,0.0,0.0,1,-15.38,775107.6208058451,0.3908575337065774,0.15276961165518826,2329733.666,1983095.0,3716288.33,-1.5708865921049262,-1.1985868132067692,-1.1919930008184698,-1.1071603215793049,-0.8654064677340448,-0.6302464262770842,-0.5423385612959526,-0.28739708267409264,-0.22849621208376117,-0.22849621208376117,-0.15992634336316297,-0.15992634336316297,-0.14366353284459651,0.3103937395507581,1.103781728902772,1.1659055988698592,1.165757785235071
40,310757,INSERT.COIN,ООО «Компания БКС»,100001.0,59,67,-13085.92,-13.09,3,2951.3111940298504,1768.268103018628,67,100.0,0.0,0.0,1,-12.51,35941.204435715845,0.3594084502726557,0.12917443412739205,76387.432,18773.88,100001.0,-2.8807337039222793,-1.2246727594201543,-1.113050261891213,-1.0635932651486293,-0.7237067429669127,-0.03947202761130508,0.29079109888321464,0.41442287010090584,0.4631911670447965,0.48940792942264355,0.5184086443605899,0.5965097940225257,0.642157559794413,0.6753164169998788,0.6991874922944097,0.921571755101405,2.039386415108875
41,310479,Max-Max,ООО «Компания БКС»,100000.0,81,24,-2157.71,-2.16,4,1979.9541666666667,1511.8021977756466,24,100.0,0.0,0.0,1,-1.69,15733.028957717266,0.15733028957717266,0.024752820018437004,89347.568,65030.59,100000.0,-1.6025924723696687,-1.4129192315858081,-1.3856811822969384,-1.277035360256605,-1.0869857322608443,-1.021345729848169,-0.9987759951093989,-0.8977636849500995,-0.37080566557435923,-0.25152370168827826,-0.17064700322423662,-0.10186866005661795,-0.031099849256897377,0.2046533268617595,0.20972022485638514,1.0049870753883492,0.34010316431044074
42,313401,melifaro23,ВТБ Капитал Инвестиции,308725.07,30,22,-20542.39,-6.65,3,15143.841714285712,48197.445323379696,21,0.0,0.0,100.0,3,-7.79,124150.28342460346,0.6168561249082529,0.3805114788368261,169784.105,9000.02,308725.07,-1.4444234501409068,-1.4444230840122148,-1.2419868561279221,-0.8465152225174379,-0.8116390578271124,-0.811639057827112,-0.7996447517422972,-0.5191883023581318,-0.5191883023581318,-0.47184407880193585,-0.38641259659777766,-0.32414255211347587,-0.32414255211347587,0.3996465612263394,0.4258485960484937,1.1594432758906383,0.53504482840126
43,312824,Lysi0209,ООО «Компания БКС»,100000.0,18,18,400.28,0.4,5,1783.3000000000002,1225.2683134726042,18,100.0,0.0,0.0,1,0.33,5299.535797282626,0.05299535797282626,0.0028085079666679996,102315.336,99782.74,111793.94,-1.8424265333240104,-1.6433106926395908,-1.189497960276854,-0.59549223204949,-0.5634411723030915,-0.5517366137751885,-0.35162558920079545,-0.3126974201752453,-0.2982900460825978,0.019526595327645214,0.05533788630775997,0.11551316459478768,0.5876702688443373,0.6252101364869448,0.6453526678792829,0.8915798776000536,1.1246482483776379
44,311729,Чешский,АО «Открытие Брокер»,100000.0,35,40,-33664.79,-33.66,4,45815.483897499995,46021.29918966415,40,0.0,0.0,100.0,3,-33.67,10184.374116616105,0.10184374116616106,0.01037214761472001,59133.770000000004,51932.33,66335.21,-1.6482658108226462,-1.5895422970176387,-1.57132861730358,-1.4989949644449765,-1.4510832274416652,-1.416935448665675,-1.3290935670624537,-1.1208067419429895,-0.06675960268828357,0.13219815501982057,0.2203841838898879,0.3665936323203901,0.6023237520305247,0.772047987452573,1.4332250535703808,1.5845004330973635,1.5291564922405125
45,312303,89376209089,ВТБ Капитал Инвестиции,100000.0,37,39,-663.75,-0.66,2,689.6976384615385,963.0152200750733,39,100.0,0.0,0.0,1,0.1,31782.825680714734,0.3178282568071473,0.10101480082506999,73127.195,37832.59,100000.0,-2.519551971327947,-1.7983574609310957,-1.4786610008902032,-0.6982611639114571,-0.5400661167101892,-0.46653592826859014,-0.2907689373764726,-0.21185710406759772,-0.17516191151201138,-0.17239863203542966,0.02331720595188702,0.38376139041263646,0.4749118517648229,0.6602742934027552,0.7792604677314381,0.9960536313748896,0.8566617561721237
46,313595,Rooman883,ООО «Компания БКС»,119938.0,38,18,1286.03,1.07,3,474.69444444444446,573.367325514212,18,100.0,0.0,0.0,1,1.27,5345.205000000002,0.0445664009738365,0.0019861640957607746,117265.39749999999,109247.59,119938.0,-1.531487783720014,-1.5313062139042084,-1.5308527649735215,-1.183344780369876,-0.7936384622554528,-0.7814937886214621,-0.7809496780888644,-0.7758140075452424,-0.7757232050221977,-0.7359076667845036,0.6405658676117048,0.8034501441784885,1.1307170898793415,1.2537605034618833,1.3237078243346374,1.3408630116522118,1.3558146018178854
47,310413,Vikeif,ООО «Компания БКС»,100000.0,18,27,3188.14,3.19,2,10170.95925925926,10173.69612599303,27,100.0,0.0,0.0,1,2.98,6526.789097724851,0.06526789097724851,0.0042598975926179975,99041.406,88561.83,106645.2,-1.7257379610458194,-1.6302805372119522,-1.6302805372119522,-1.6036498351264943,-1.0796342588004548,-1.0794409866799846,-1.0794387690152412,-0.8901921018998109,-0.8901921018998109,-0.8901838387754537,-0.8901755756510964,-0.8181046732813563,-0.4982253718992725,-0.2270863975157549,-0.05945682806997362,1.1110462165802633,0.8918748678205998
48,312833,Vseoro,АО «ФИНАМ»,400000.0,20,19,-307.09,-0.08,5,4085.5,4879.218064796427,1,1.87,0.0,98.13,3,-0.09,2022.191778695822,0.005055479446739555,2.5557872436406077e-05,401053.2275,400000.0,404085.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,312276,alex26,АО «Открытие Брокер»,100000.0,131,49,4103.16,4.1,1,25301.608695652172,20748.08936261442,46,0.0,0.0,100.0,3,4.77,6001.307175811787,0.06001307175811787,0.0036015687818450044,95756.435,91512.87,100000.0,-1.995751578324896,-1.4412512539431817,-1.3404823236092551,-1.1273943256718066,-0.8201472449760518,-0.6994414176250923,-0.5549186921839508,-0.48931295681680115,-0.4430235231125832,-0.3851062529498268,-0.3726836295358634,-0.2933026126806809,-0.2498509842436013,-0.09556280155687372,-0.07146024008648885,1.2070088089815405,0.2924038319914464
50,310554,IvMaks,ООО «Компания БКС»,971239.0,19,31,21915.84,2.26,2,4682.916666666667,3810.870299769682,6,1.45,0.0,98.55,3,2.29,76801.7688014757,0.07907607581807949,0.006253025766786656,905175.776,825175.25,989342.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3968259856961732,0.0
